when,href,area,price,long,lat
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.088532954629905%2C14.458638798408519%5D%2C%22unit%22%3A%2221701253-1016-318%22%2C%22text%22%3A%22Kon%C4%9Bvova%201016%2F41%2C%20Praha%22%7D,"Byt, 48 m2",150 943 Kč/m2,14.458638798408,50.088532954629905
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.09391945224341%2C14.45009554944038%5D%2C%22unit%22%3A%2222212752-79-7%22%2C%22text%22%3A%22Sokolovsk%C3%A1%2079%2F81%2C%20Praha%22%7D,"Byt, 133 m2",127 477 Kč/m2,14.4500955494403,50.09391945224341
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13046833426107%2C14.446630846035204%5D%2C%22unit%22%3A%2222193448-1724-3%22%2C%22text%22%3A%22Pohnertova%201723%2F2%2C%20Praha%22%7D,"Byt, 71 m2",103 258 Kč/m2,14.4466308460352,50.13046833426107
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.141658994550326%2C14.11159756616483%5D%2C%22unit%22%3A%221437615-2622-22%22%2C%22text%22%3A%22%C5%A0t%C4%9Bp%C3%A1nsk%C3%A1%202621%2C%20Kladno%22%7D,"Byt, 61 m2",76 480 Kč/m2,14.111597566164,50.141658994550326
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.09066300626356%2C14.308177345525708%5D%2C%22unit%22%3A%2222014926-854-51%22%2C%22text%22%3A%22%C5%BDukovsk%C3%A9ho%20854%2F3%2C%20Praha%22%7D,"Byt, 41 m2",108 696 Kč/m2,14.3081773455257,50.09066300626356
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.96983469477139%2C14.53156194301401%5D%2C%22unit%22%3A%2252086518-1322-303%22%2C%22text%22%3A%22Cedrov%C3%A1%201322%2C%20Jesenice%22%7D,"Byt, 70 m2",93 172 Kč/m2,14.531561943014,49.96983469477139
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13982065932519%2C14.446269601090949%5D%2C%22unit%22%3A%22105322008-1233-39%22%2C%22text%22%3A%22U%20Traktorky%201233%2F1%2C%20Praha%22%7D,"Byt, 79 m2",86 938 Kč/m2,14.4462696010909,50.13982065932519
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.091920776461706%2C14.306938729896268%5D%2C%22unit%22%3A%2222015507-910-23%22%2C%22text%22%3A%22Dru%C5%BEicov%C3%A1%20909%2F7%2C%20Praha%22%7D,"Byt, 39 m2",134 359 Kč/m2,14.306938729896,50.091920776461706
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.22781881056979%2C14.068851664334778%5D%2C%22unit%22%3A%226009832-1459-4%22%2C%22text%22%3A%22Rabasova%201458%2F7%2C%20Slan%C3%BD%22%7D,"Byt 2+1, 63 m2",69 841 Kč/m2,14.0688516643347,50.22781881056979
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02352020393827%2C14.515268619943202%5D%2C%22unit%22%3A%2221829934-1395-4%22%2C%22text%22%3A%22Ke%20Kate%C5%99ink%C3%A1m%201395%2F6%2C%20Praha%22%7D,"Byt, 62 m2",75 806 Kč/m2,14.5152686199432,50.02352020393827
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.85763101645394%2C14.251938910489157%5D%2C%22unit%22%3A%2294296260-1597-1%22%2C%22text%22%3A%22Kyt%C3%ADnsk%C3%A1%201597%2C%20Mn%C3%AD%C5%A1ek%20pod%20Brdy%22%7D,"Byt, 100 m2",100 000 Kč/m2,14.2519389104891,49.85763101645394
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.126786810516776%2C14.41967102831714%5D%2C%22unit%22%3A%2225511041-767-968%22%2C%22text%22%3A%22Hn%C4%9Bzdensk%C3%A1%20767%2F4%2C%20Praha%22%7D,"Byt, 52 m2",121 154 Kč/m2,14.419671028317,50.126786810516776
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13088999034366%2C14.332585565876023%5D%2C%22unit%22%3A%22107396513-1131-5%22%2C%22text%22%3A%22Karla%20IV.%201131%2C%20Horom%C4%9B%C5%99ice%22%7D,"Byt, 50 m2",78 028 Kč/m2,14.332585565876,50.13088999034366
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.14488937177358%2C14.100414073904329%5D%2C%22unit%22%3A%2225617141-286-3%22%2C%22text%22%3A%22%C5%BDi%C5%BEkova%20286%2C%20Kladno%22%7D,"Byt, 173 m2",28 935 Kč/m2,14.1004140739043,50.14488937177358
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07910795148963%2C14.488687349799482%5D%2C%22unit%22%3A%2222337610-843-1%22%2C%22text%22%3A%22Na%20vinici%20843%2F5%2C%20Praha%22%7D,"Byt, 83 m2",50 491 Kč/m2,14.4886873497994,50.07910795148963
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03288599143529%2C14.53844056401484%5D%2C%22unit%22%3A%2221844461-651-3%22%2C%22text%22%3A%22%C5%A0tichova%20651%2F48%2C%20Praha%22%7D,"Byt 3+kk, 80 m2",90 195 Kč/m2,14.5384405640148,50.03288599143529
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06417938506729%2C14.272532040818199%5D%2C%22unit%22%3A%22107489686-196-6%22%2C%22text%22%3A%22%C5%BDeletick%C3%A1%20196%2F2%2C%20Praha%22%7D,"Byt, 68 m2",114 938 Kč/m2,14.2725320408181,50.06417938506729
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06417938506729%2C14.272532040818199%5D%2C%22unit%22%3A%22107489686-196-14%22%2C%22text%22%3A%22%C5%BDeletick%C3%A1%20196%2F2%2C%20Praha%22%7D,"Byt, 54 m2",114 127 Kč/m2,14.2725320408181,50.06417938506729
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.050050624400164%2C14.466473139188748%5D%2C%22unit%22%3A%2221774471-1263-20%22%2C%22text%22%3A%22V%20z%C3%A1pol%C3%AD%201263%2F26%2C%20Praha%22%7D,"Byt 2+kk, 40 m2",128 025 Kč/m2,14.466473139188,50.050050624400164
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08534709107455%2C14.365319291313828%5D%2C%22unit%22%3A%2282673713-2472-11%22%2C%22text%22%3A%22Pato%C4%8Dkova%202472%2F81a%2C%20Praha%22%7D,"Byt, 32 m2",175 926 Kč/m2,14.3653192913138,50.08534709107455
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08952568271929%2C14.384130334048614%5D%2C%22unit%22%3A%2222047093-98-19%22%2C%22text%22%3A%22Za%20Hl%C3%A1dkovem%2098%2F6%2C%20Praha%22%7D,"Byt, 49 m2",101 626 Kč/m2,14.3841303340486,50.08952568271929
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.01326897991582%2C14.423643233340316%5D%2C%22unit%22%3A%2221867216-3073-23%22%2C%22text%22%3A%22Da%C5%A1kova%203073%2F8%2C%20Praha%22%7D,"Byt 3+1, 72 m2",91 794 Kč/m2,14.4236432333403,50.01326897991582
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08592096619786%2C14.333390816902574%5D%2C%22unit%22%3A%22105288616-703-34%22%2C%22text%22%3A%22Libock%C3%A1%20703%2F21%2C%20Praha%22%7D,"Byt, 119 m2",188 259 Kč/m2,14.3333908169025,50.08592096619786
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07777828303351%2C14.426436940042814%5D%2C%22unit%22%3A%2221652759-604-11%22%2C%22text%22%3A%22Ve%20Sme%C4%8Dk%C3%A1ch%20604%2F5%2C%20Praha%22%7D,"Byt, 27 m2",167 910 Kč/m2,14.4264369400428,50.07777828303351
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13235835006557%2C14.136007169462484%5D%2C%22unit%22%3A%221437721-2632-60%22%2C%22text%22%3A%22H%C5%99ebe%C4%8Dsk%C3%A1%202632%2C%20Kladno%22%7D,"Byt 3+1, 70 m2",62 393 Kč/m2,14.1360071694624,50.13235835006557
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07629135105888%2C14.459127649308106%5D%2C%22unit%22%3A%2221722315-2114-1%22%2C%22text%22%3A%22Boleslavsk%C3%A1%202114%2F10%2C%20Praha%22%7D,"Byt, 72 m2",107 896 Kč/m2,14.4591276493081,50.07629135105888
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.419307038533624%2C14.913273841322845%5D%2C%22unit%22%3A%2221007250-836-5%22%2C%22text%22%3A%22t%C5%99.%20V%C3%A1clava%20Klementa%20836%2C%20Mlad%C3%A1%20Boleslav%22%7D,"Byt, 57 m2",66 667 Kč/m2,14.913273841322,50.419307038533624
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07365108822567%2C14.476965239933566%5D%2C%22unit%22%3A%2222326995-1232-20%22%2C%22text%22%3A%22Rusk%C3%A1%201231%2F156%2C%20Praha%22%7D,"Byt, 63 m2",116 268 Kč/m2,14.4769652399335,50.07365108822567
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06007306309262%2C14.24693319921289%5D%2C%22unit%22%3A%2293690495-1879-33%22%2C%22text%22%3A%22Je%C4%8Dn%C3%A1%201879%2C%20Hostivice%22%7D,"Byt 2+kk, 45 m2",120 000 Kč/m2,14.2469331992128,50.06007306309262
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.96092136279313%2C14.383022230454664%5D%2C%22unit%22%3A%2226798964-1493-16%22%2C%22text%22%3A%22Pickova%201493%2F7%2C%20Praha%22%7D,"Byt 1+kk, 36 m2",155 556 Kč/m2,14.3830222304546,49.96092136279313
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.0862537645622%2C14.443948564825595%5D%2C%22unit%22%3A%2221701148-1003-3%22%2C%22text%22%3A%22%C5%98eho%C5%99ova%201003%2F34%2C%20Praha%22%7D,"Byt, 100 m2",108 300 Kč/m2,14.44394856482559,50.0862537645622
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03542648566097%2C14.337519052061596%5D%2C%22unit%22%3A%2222004513-2444-67%22%2C%22text%22%3A%22Jansk%C3%A9ho%202441%2F7%2C%20Praha%22%7D,"Byt, 79 m2",63 291 Kč/m2,14.3375190520615,50.03542648566097
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.10222719944756%2C14.403032661293283%5D%2C%22unit%22%3A%2222096183-485-1%22%2C%22text%22%3A%22Eli%C3%A1%C5%A1ova%20485%2F43%2C%20Praha%22%7D,"Byt 2+kk, 32 m2",193 115 Kč/m2,14.4030326612932,50.10222719944756
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.248182419121186%2C14.916798198235382%5D%2C%22unit%22%3A%2227408272-2103-343%22%2C%22text%22%3A%22Kr%C3%A1tk%C3%A1%202103%2C%20Milovice%22%7D,"Byt 2+1, 60 m2",56 839 Kč/m2,14.916798198235,50.248182419121186
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08915121196642%2C14.351026680176787%5D%2C%22unit%22%3A%2222041397-1897-22%22%2C%22text%22%3A%22Na%20Pet%C5%99in%C3%A1ch%201897%2F29%2C%20Praha%22%7D,"Byt, 62 m2",72 581 Kč/m2,14.3510266801767,50.08915121196642
Prodáno 15. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02973342948997%2C14.361684986044908%5D%2C%22unit%22%3A%22106903039-1280-406%22%2C%22text%22%3A%22n%C3%A1m%C4%9Bst%C3%AD%20Olgy%20Scheinpflugov%C3%A9%201280%2F1%2C%20Praha%22%7D,"Byt, 48 m2",122 504 Kč/m2,14.3616849860449,50.02973342948997
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.056203089738545%2C14.283604035007073%5D%2C%22unit%22%3A%2227476502-457-828%22%2C%22text%22%3A%22M%C3%AD%C5%A1ovick%C3%A1%20457%2F2%2C%20Praha%22%7D,"Byt 3+kk, 82 m2",122 722 Kč/m2,14.283604035007,50.056203089738545
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.04569967296141%2C14.51879657534128%5D%2C%22unit%22%3A%2222378600-1085-24%22%2C%22text%22%3A%22Chudenick%C3%A1%201085%2F24%2C%20Praha%22%7D,"Byt, 63 m2",103 175 Kč/m2,14.5187965753412,50.04569967296141
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07890523384122%2C14.498692196691145%5D%2C%22unit%22%3A%2222349642-2057-42%22%2C%22text%22%3A%22V%20%C3%BA%C5%BElabin%C4%9B%202057%2F20%2C%20Praha%22%7D,"Byt, 51 m2",113 725 Kč/m2,14.4986921966911,50.07890523384122
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.036416523598305%2C14.33701488636502%5D%2C%22unit%22%3A%2222004343-2428-35%22%2C%22text%22%3A%22P%C5%99ececht%C4%9Blova%202428%2F37%2C%20Praha%22%7D,"Byt 2+kk, 46 m2",110 870 Kč/m2,14.337014886365,50.036416523598305
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.106124900282886%2C14.530990199885618%5D%2C%22unit%22%3A%2222260056-622-7%22%2C%22text%22%3A%22Kbelsk%C3%A1%20622%2F11%2C%20Praha%22%7D,"Byt, 55 m2",100 549 Kč/m2,14.530990199885,50.106124900282886
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03649094569262%2C14.381718968300836%5D%2C%22unit%22%3A%2221903204-604-120%22%2C%22text%22%3A%22Dreyerova%20599%2F8%2C%20Praha%22%7D,"Byt, 45 m2",138 767 Kč/m2,14.3817189683008,50.03649094569262
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.083340279768784%2C14.46602369316535%5D%2C%22unit%22%3A%2286142275-2898-500%22%2C%22text%22%3A%22Ol%C5%A1ansk%C3%A1%202898%2F4a%2C%20Praha%22%7D,"Byt 1+kk, 38 m2",138 298 Kč/m2,14.466023693165,50.083340279768784
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02807743101007%2C14.36420171109796%5D%2C%22unit%22%3A%22106701134-1279-3103%22%2C%22text%22%3A%22Bene%C5%A1ova%201279%2F5%2C%20Praha%22%7D,"Byt, 45 m2",110 339 Kč/m2,14.3642017110979,50.02807743101007
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02807743101007%2C14.36420171109796%5D%2C%22unit%22%3A%22106701134-1279-3304%22%2C%22text%22%3A%22Bene%C5%A1ova%201279%2F5%2C%20Praha%22%7D,"Byt, 47 m2",114 804 Kč/m2,14.3642017110979,50.02807743101007
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.03351730331131%2C14.609780639494065%5D%2C%22unit%22%3A%2227290042-1483-39%22%2C%22text%22%3A%22V%C3%A1clava%20Trojana%201483%2F1%2C%20Praha%22%7D,"Byt, 51 m2",129 666 Kč/m2,14.609780639494,50.03351730331131
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13417309839882%2C14.335722839092725%5D%2C%22unit%22%3A%2254633303-989-11%22%2C%22text%22%3A%22Velvarsk%C3%A1%20989%2C%20Horom%C4%9B%C5%99ice%22%7D,"Byt, 36 m2",128 134 Kč/m2,14.3357228390927,50.13417309839882
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06819478843833%2C14.397779123295495%5D%2C%22unit%22%3A%2225679244-3205-37%22%2C%22text%22%3A%22Randova%203205%2F2%2C%20Praha%22%7D,"Byt, 170 m2",97 345 Kč/m2,14.3977791232954,50.06819478843833
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.95645685394281%2C14.045245921540612%5D%2C%22unit%22%3A%2278160651-1933-507%22%2C%22text%22%3A%22Nepilova%201933%2C%20Beroun%22%7D,"Byt, 62 m2",85 209 Kč/m2,14.0452459215406,49.95645685394281
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.101715837090815%2C14.418096289795043%5D%2C%22unit%22%3A%2222154086-340-5%22%2C%22text%22%3A%22Jana%20Zaj%C3%ADce%20340%2F17%2C%20Praha%22%7D,"Byt, 62 m2",137 763 Kč/m2,14.418096289795,50.101715837090815
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.83215484652876%2C13.899444997600273%5D%2C%22unit%22%3A%221625128-743-5%22%2C%22text%22%3A%22Na%20Radosti%20743%2F17%2C%20Ho%C5%99ovice%22%7D,"Byt 2+1, 133 m2",26 276 Kč/m2,13.8994449976002,49.83215484652876
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.02807743101007%2C14.36420171109796%5D%2C%22unit%22%3A%22106701134-1279-4202%22%2C%22text%22%3A%22Bene%C5%A1ova%201279%2F5%2C%20Praha%22%7D,"Byt, 68 m2",110 839 Kč/m2,14.3642017110979,50.02807743101007
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.191894714186745%2C15.036564645994028%5D%2C%22unit%22%3A%221219294-1002-3%22%2C%22text%22%3A%22Boleslavsk%C3%A1%20t%C5%99%C3%ADda%201002%2F47%2C%20Nymburk%22%7D,"Byt, 58 m2",43 103 Kč/m2,15.036564645994,50.191894714186745
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B49.9843297527196%2C14.499235390444271%5D%2C%22unit%22%3A%22106839403-770-2%22%2C%22text%22%3A%22Vrbov%C3%A1%20770%2C%20Vestec%22%7D,"Byt, 106 m2",140 183 Kč/m2,14.49923539044427,49.9843297527196
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.028204096086114%2C14.523016097277843%5D%2C%22unit%22%3A%2221830738-1476-7%22%2C%22text%22%3A%22Konstantinova%201476%2F14%2C%20Praha%22%7D,"Byt 4+kk, 83 m2",96 381 Kč/m2,14.523016097277,50.028204096086114
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.0674448462586%2C14.407871725971413%5D%2C%22unit%22%3A%2221915547-494-24%22%2C%22text%22%3A%22Na%20Valentince%20494%2F6%2C%20Praha%22%7D,"Byt 1+kk, 25 m2",177 260 Kč/m2,14.40787172597141,50.0674448462586
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.066660096453006%2C14.552281532963192%5D%2C%22unit%22%3A%2254376386-567-505%22%2C%22text%22%3A%22Kardausova%20567%2F1%2C%20Praha%22%7D,"Byt 2+kk, 58 m2",130 433 Kč/m2,14.552281532963,50.066660096453006
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.12591843257694%2C14.433211632970103%5D%2C%22unit%22%3A%2224660892-691-5%22%2C%22text%22%3A%22K%20Halt%C3%BD%C5%99i%20691%2F24%2C%20Praha%22%7D,"Byt 1+kk, 32 m2",143 750 Kč/m2,14.4332116329701,50.12591843257694
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.046280439880746%2C14.443199294157408%5D%2C%22unit%22%3A%2221751021-540-4%22%2C%22text%22%3A%22Za%20Zelenou%20li%C5%A1kou%20540%2F3%2C%20Praha%22%7D,"Byt 2+kk, 49 m2",146 070 Kč/m2,14.443199294157,50.046280439880746
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.083916358527944%2C14.562432508572222%5D%2C%22unit%22%3A%2288451461-787-332%22%2C%22text%22%3A%22U%20Hostavick%C3%A9ho%20potoka%20787%2F37%2C%20Praha%22%7D,"Byt, 74 m2",127 673 Kč/m2,14.562432508572,50.083916358527944
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.10215312849645%2C14.561477192744833%5D%2C%22unit%22%3A%2279858325-635-131%22%2C%22text%22%3A%22Rudolfa%20Holeky%20635%2F3%2C%20Praha%22%7D,"Byt, 67 m2",134 179 Kč/m2,14.5614771927448,50.10215312849645
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.13436658750927%2C14.122444690264222%5D%2C%22unit%22%3A%221431137-1973-22%22%2C%22text%22%3A%22U%20v%C3%BDtopny%201973%2C%20Kladno%22%7D,"Byt, 50 m2",83 800 Kč/m2,14.1224446902642,50.13436658750927
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.070957796847615%2C14.680895812669991%5D%2C%22unit%22%3A%2221611904-1646-5%22%2C%22text%22%3A%22Malotick%C3%A1%201646%2C%20Praha%22%7D,"Byt, 61 m2",76 503 Kč/m2,14.680895812669,50.070957796847615
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.094530900796364%2C14.447217683517042%5D%2C%22unit%22%3A%2226143305-657-164%22%2C%22text%22%3A%22Rohansk%C3%A9%20n%C3%A1b%C5%99e%C5%BE%C3%AD%20657%2F7%2C%20Praha%22%7D,"Byt 2+kk, 67 m2",175 595 Kč/m2,14.447217683517,50.094530900796364
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07775944769534%2C14.447381845698716%5D%2C%22unit%22%3A%2221688605-1649-13%22%2C%22text%22%3A%22M%C3%A1nesova%201649%2F86%2C%20Praha%22%7D,"Byt, 120 m2",222 594 Kč/m2,14.4473818456987,50.07775944769534
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08317900112126%2C14.414008848737362%5D%2C%22unit%22%3A%2221650365-1088-201%22%2C%22text%22%3A%22Divadeln%C3%AD%201088%2F22%2C%20Praha%22%7D,"Byt, 44 m2",767 494 Kč/m2,14.4140088487373,50.08317900112126
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.131258861040145%2C14.510417113023019%5D%2C%22unit%22%3A%2222309977-517-20%22%2C%22text%22%3A%22P%C5%99%C3%ADborsk%C3%A1%20517%2C%20Praha%22%7D,"Byt 3+1, 73 m2",84 584 Kč/m2,14.510417113023,50.131258861040145
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.12386880822153%2C14.387396018650747%5D%2C%22unit%22%3A%2222071946-349-1%22%2C%22text%22%3A%22V%20Podbab%C4%9B%20349%2F41%2C%20Praha%22%7D,"Byt, 91 m2",137 514 Kč/m2,14.3873960186507,50.12386880822153
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.066472624876695%2C14.387152361635016%5D%2C%22unit%22%3A%2221936897-2767-7%22%2C%22text%22%3A%22Na%20Cihl%C3%A1%C5%99ce%202767%2F20%2C%20Praha%22%7D,"Byt 4+kk, 109 m2",137 741 Kč/m2,14.387152361635,50.066472624876695
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.08317900112126%2C14.414008848737362%5D%2C%22unit%22%3A%2221650365-1088-301%22%2C%22text%22%3A%22Divadeln%C3%AD%201088%2F22%2C%20Praha%22%7D,"Byt 4+1, 47 m2",770 878 Kč/m2,14.4140088487373,50.08317900112126
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.090793512112526%2C14.426900360831972%5D%2C%22unit%22%3A%2221647836-727-246%22%2C%22text%22%3A%22Dlouh%C3%A1%20727%2F39%2C%20Praha%22%7D,"Byt, 62 m2",181 380 Kč/m2,14.426900360831,50.090793512112526
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.05082067056618%2C14.522906760322085%5D%2C%22unit%22%3A%2222368400-7-2%22%2C%22text%22%3A%22Kozinova%207%2F14%2C%20Praha%22%7D,"Byt, 94 m2",105 932 Kč/m2,14.522906760322,50.05082067056618
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.073418100829855%2C14.443222726644773%5D%2C%22unit%22%3A%2221687757-1538-10%22%2C%22text%22%3A%22Lu%C5%BEick%C3%A1%201538%2F10%2C%20Praha%22%7D,"Byt 4+1, 132 m2",136 364 Kč/m2,14.443222726644,50.073418100829855
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.126890935345514%2C14.408901185813%5D%2C%22unit%22%3A%2222158057-499-33%22%2C%22text%22%3A%22Krynick%C3%A1%20491%2F1%2C%20Praha%22%7D,"Byt, 68 m2",104 412 Kč/m2,14.408901185813,50.126890935345514
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.088532954629905%2C14.458638798408519%5D%2C%22unit%22%3A%2221701253-1016-214%22%2C%22text%22%3A%22Kon%C4%9Bvova%201016%2F41%2C%20Praha%22%7D,"Byt 1+kk, 42 m2",147 482 Kč/m2,14.458638798408,50.088532954629905
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07729742865029%2C14.475880427668432%5D%2C%22unit%22%3A%2221723044-2255-14%22%2C%22text%22%3A%22U%20vinohradsk%C3%A9%20nemocnice%202255%2F6%2C%20Praha%22%7D,"Byt, 40 m2",167 500 Kč/m2,14.4758804276684,50.07729742865029
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.07531962277477%2C14.456623887924248%5D%2C%22unit%22%3A%2222311769-810-123%22%2C%22text%22%3A%22Korunn%C3%AD%20810%2F104%2C%20Praha%22%7D,"Byt 2+kk, 46 m2",198 696 Kč/m2,14.4566238879242,50.07531962277477
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.06103465402109%2C14.244114186302482%5D%2C%22unit%22%3A%2227871941-1869-24%22%2C%22text%22%3A%22%C5%BDitn%C3%A1%201869%2C%20Hostivice%22%7D,"Byt 2+kk, 59 m2",98 261 Kč/m2,14.2441141863024,50.06103465402109
Prodáno 14. 6. 2022,https://www.reas.cz/atlas?search=%7B%22point%22%3A%5B50.4073457753795%2C14.520501925282712%5D%2C%22unit%22%3A%2279462375-66-4%22%2C%22text%22%3A%22Vysok%C3%A1%2066%22%7D,"Byt 2+kk, 60 m2",46 901 Kč/m2,14.52050192528271,50.4073457753795
